"id","core_cur_work_time","ch_tot_work_time","ch_status","ch_mode","progr_progress","prog","has_error","timestamp"
"2069","150:21:27","333:33:28","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:15"
"2070","150:21:30","333:33:31","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:18"
"2071","150:21:33","333:33:35","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:21"
"2072","150:21:34","333:33:35","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:24"
"2073","150:21:34","333:33:35","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:27"
"2074","150:21:34","333:33:35","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:30"
"2075","150:21:44","333:33:45","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:33"
"2076","150:21:48","333:33:49","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:36"
"2077","150:21:48","333:33:49","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:39"
"2078","150:21:52","333:33:54","Работа","Авто","85","/NC/examples/08_02.nc","0","2023-11-22 00:34:42"
"2079","150:21:56","333:33:56","Останов","Авто","100",,"0","2023-11-22 00:34:45"
"2080","150:22:0","333:33:58","Останов","Авто","100",,"0","2023-11-22 00:34:48"
"2081","150:22:4","333:34:0","Работа","Авто","80","/NC/examples/08_03.nc","0","2023-11-22 00:34:51"
"2082","150:22:7","333:34:3","Работа","Авто","88","/NC/examples/08_03.nc","0","2023-11-22 00:34:54"
"2083","150:22:9","333:34:6","Работа","Авто","88","/NC/examples/08_03.nc","0","2023-11-22 00:34:57"
"2084","150:22:12","333:34:8","Останов","Авто","100",,"0","2023-11-22 00:35:00"
"2085","150:22:16","333:34:8","Готов","Авто","100",,"0","2023-11-22 00:35:03"
"2086","150:22:17","333:34:9","Работа","Авто","70","/NC/examples/08_04.nc","0","2023-11-22 00:35:06"
"2087","150:22:20","333:34:12","Работа","Авто","80","/NC/examples/08_04.nc","0","2023-11-22 00:35:09"
"2088","150:22:25","333:34:16","Работа","Авто","86","/NC/examples/08_04.nc","0","2023-11-22 00:35:12"
"2089","150:22:25","333:34:17","Работа","Авто","86","/NC/examples/08_04.nc","0","2023-11-22 00:35:15"
"2090","150:22:30","333:34:21","Работа","Авто","89","/NC/examples/08_04.nc","0","2023-11-22 00:35:18"
"2091","150:22:33","333:34:23","Останов","Авто","100",,"0","2023-11-22 00:35:21"
"2092","150:22:36","333:34:24","Готов","Авто","100",,"0","2023-11-22 00:35:24"
"2093","150:22:39","333:34:25","Работа","Авто","63","/NC/examples/08_05.nc","0","2023-11-22 00:35:27"
"2094","150:22:42","333:34:29","Работа","Авто","73","/NC/examples/08_05.nc","0","2023-11-22 00:35:30"
"2095","150:22:46","333:34:32","Работа","Авто","83","/NC/examples/08_05.nc","0","2023-11-22 00:35:33"
"2096","150:22:48","333:34:34","Работа","Авто","85","/NC/examples/08_05.nc","0","2023-11-22 00:35:36"
"2097","150:22:48","333:34:34","Работа","Авто","85","/NC/examples/08_05.nc","0","2023-11-22 00:35:39"
"2098","150:22:54","333:34:39","Останов","Авто","100",,"0","2023-11-22 00:35:42"
"2099","150:22:57","333:34:41","Останов","Авто","100",,"0","2023-11-22 00:35:45"
"2100","150:23:0","333:34:42","Работа","Авто","74","/NC/examples/08_06.nc","0","2023-11-22 00:35:48"
"2101","150:23:4","333:34:45","Работа","Авто","74","/NC/examples/08_06.nc","0","2023-11-22 00:35:51"
"2102","150:23:6","333:34:48","Работа","Авто","74","/NC/examples/08_06.nc","0","2023-11-22 00:35:54"
"2103","150:23:9","333:34:51","Работа","Авто","78","/NC/examples/08_06.nc","0","2023-11-22 00:35:57"
"2104","150:23:12","333:34:53","Работа","Авто","78","/NC/examples/08_06.nc","0","2023-11-22 00:36:00"
"2105","150:23:15","333:34:57","Работа","Авто","83","/NC/examples/08_06.nc","0","2023-11-22 00:36:03"
"2106","150:23:18","333:35:0","Работа","Авто","83","/NC/examples/08_06.nc","0","2023-11-22 00:36:06"
"2107","150:23:21","333:35:3","Работа","Авто","87","/NC/examples/08_06.nc","0","2023-11-22 00:36:09"
"2108","150:23:25","333:35:6","Работа","Авто","87","/NC/examples/08_06.nc","0","2023-11-22 00:36:12"
"2109","150:23:27","333:35:8","Останов","Авто","100",,"0","2023-11-22 00:36:15"
"2110","150:23:30","333:35:8","Работа","Авто","0","/NC/examples/08_07.nc","0","2023-11-22 00:36:18"
"2111","150:23:33","333:35:9","Работа","Авто","61","/NC/examples/08_07.nc","0","2023-11-22 00:36:21"
"2112","150:23:36","333:35:13","Работа","Авто","71","/NC/examples/08_07.nc","0","2023-11-22 00:36:24"
"2113","150:23:37","333:35:13","Работа","Авто","71","/NC/examples/08_07.nc","0","2023-11-22 00:36:27"
"2114","150:23:43","333:35:19","Работа","Авто","85","/NC/examples/08_07.nc","0","2023-11-22 00:36:30"
"2115","150:23:43","333:35:19","Работа","Авто","85","/NC/examples/08_07.nc","0","2023-11-22 00:36:33"
"2116","150:23:48","333:35:23","Останов","Авто","100",,"0","2023-11-22 00:36:36"
"2117","150:23:52","333:35:25","Останов","Авто","100",,"0","2023-11-22 00:36:39"
"2118","150:23:54","333:35:27","Работа","Авто","81","/NC/examples/08_08.nc","0","2023-11-22 00:36:42"
"2119","150:23:57","333:35:30","Работа","Авто","90","/NC/examples/08_08.nc","0","2023-11-22 00:36:45"
"2120","150:24:1","333:35:31","Готов","Авто","100",,"0","2023-11-22 00:36:48"
"2121","150:24:3","333:35:32","Останов","Авто","100",,"0","2023-11-22 00:36:51"
"2122","150:24:3","333:35:32","Останов","Авто","100",,"0","2023-11-22 00:36:54"
"2123","150:24:9","333:35:37","Работа","Авто","82","/NC/examples/08_09.nc","0","2023-11-22 00:36:57"
"2124","150:24:12","333:35:40","Работа","Авто","84","/NC/examples/08_09.nc","0","2023-11-22 00:37:00"
"2125","150:24:15","333:35:43","Работа","Авто","86","/NC/examples/08_09.nc","0","2023-11-22 00:37:03"
"2126","150:24:18","333:35:46","Работа","Авто","88","/NC/examples/08_09.nc","0","2023-11-22 00:37:06"
"2127","150:24:20","333:35:49","Работа","Авто","91","/NC/examples/08_09.nc","0","2023-11-22 00:37:09"
"2128","150:24:24","333:35:52","Работа","Авто","94","/NC/examples/08_09.nc","0","2023-11-22 00:37:12"
"2129","150:24:27","333:35:53","Останов","Авто","100",,"0","2023-11-22 00:37:15"
"2130","150:24:31","333:35:54","Работа","Авто","65","/NC/examples/08_10.nc","0","2023-11-22 00:37:18"
"2131","150:24:33","333:35:57","Работа","Авто","77","/NC/examples/08_10.nc","0","2023-11-22 00:37:21"
"2132","150:24:36","333:36:0","Работа","Авто","82","/NC/examples/08_10.nc","0","2023-11-22 00:37:24"
"2133","150:24:40","333:36:3","Работа","Авто","85","/NC/examples/08_10.nc","0","2023-11-22 00:37:27"
"2134","150:24:43","333:36:6","Работа","Авто","88","/NC/examples/08_10.nc","0","2023-11-22 00:37:30"
"2135","150:24:45","333:36:9","Работа","Авто","88","/NC/examples/08_10.nc","0","2023-11-22 00:37:33"
"2136","150:24:48","333:36:10","Работа","Авто","0","/NC/examples/ToZero.nc","0","2023-11-22 00:37:36"
"2137","150:24:52","333:36:11","Работа","Авто","58","/NC/examples/08_11.nc","0","2023-11-22 00:37:39"
"2138","150:24:54","333:36:13","Работа","Авто","77","/NC/examples/08_11.nc","0","2023-11-22 00:37:42"
"2139","150:24:57","333:36:16","Работа","Авто","77","/NC/examples/08_11.nc","0","2023-11-22 00:37:45"
"2140","150:25:1","333:36:20","Работа","Авто","77","/NC/examples/08_11.nc","0","2023-11-22 00:37:48"
"2141","150:25:3","333:36:22","Работа","Авто","77","/NC/examples/08_11.nc","0","2023-11-22 00:37:51"
"2142","150:25:6","333:36:25","Работа","Авто","91","/NC/examples/08_11.nc","0","2023-11-22 00:37:54"
"2143","150:25:9","333:36:26","Загрузка","Авто","100","/NC/examples/ToZero.nc","0","2023-11-22 00:37:57"
"2144","150:25:12","333:36:26","Работа","Авто","43","/NC/examples/08_12.nc","0","2023-11-22 00:38:00"
"2145","150:25:15","333:36:29","Работа","Авто","47","/NC/examples/08_12.nc","0","2023-11-22 00:38:03"
"2146","150:25:17","333:36:31","Работа","Авто","64","/NC/examples/08_12.nc","0","2023-11-22 00:38:06"
"2147","150:25:20","333:36:34","Работа","Авто","71","/NC/examples/08_12.nc","0","2023-11-22 00:38:09"
"2148","150:25:20","333:36:34","Работа","Авто","71","/NC/examples/08_12.nc","0","2023-11-22 00:38:12"
"2149","150:25:26","333:36:39","Останов","Авто","100",,"0","2023-11-22 00:38:15"
"2150","150:25:31","333:36:40","Работа","Авто","34","/NC/examples/08_13.nc","0","2023-11-22 00:38:18"
"2151","150:25:32","333:36:41","Работа","Авто","34","/NC/examples/08_13.nc","0","2023-11-22 00:38:21"
"2152","150:25:35","333:36:44","Работа","Авто","39","/NC/examples/08_13.nc","0","2023-11-22 00:38:24"
"2153","150:25:35","333:36:44","Работа","Авто","39","/NC/examples/08_13.nc","0","2023-11-22 00:38:27"
"2154","150:25:35","333:36:44","Работа","Авто","39","/NC/examples/08_13.nc","0","2023-11-22 00:38:30"
"2155","150:25:45","333:36:54","Останов","Авто","100",,"0","2023-11-22 00:38:33"
"2156","150:25:49","333:36:54","Работа","Авто","0","/NC/examples/08_14.nc","0","2023-11-22 00:38:36"
"2157","150:25:50","333:36:55","Работа","Авто","40","/NC/examples/08_14.nc","0","2023-11-22 00:38:39"
"2158","150:25:54","333:36:59","Работа","Авто","82","/NC/examples/08_14.nc","0","2023-11-22 00:38:42"
"2159","150:25:58","333:37:2","Работа","Авто","84","/NC/examples/08_14.nc","0","2023-11-22 00:38:45"
"2160","150:26:1","333:37:6","Работа","Авто","84","/NC/examples/08_14.nc","0","2023-11-22 00:38:48"
"2161","150:26:3","333:37:8","Работа","Авто","86","/NC/examples/08_14.nc","0","2023-11-22 00:38:51"
"2162","150:26:7","333:37:11","Работа","Авто","88","/NC/examples/08_14.nc","0","2023-11-22 00:38:54"
"2163","150:26:9","333:37:14","Работа","Авто","90","/NC/examples/08_14.nc","0","2023-11-22 00:38:57"
"2164","150:26:12","333:37:16","Останов","Авто","100",,"0","2023-11-22 00:39:00"
"2165","150:26:15","333:37:17","Останов","Авто","100",,"0","2023-11-22 00:39:03"
"2166","150:26:19","333:37:17","Работа","Авто","97","/NC/examples/ToZero.nc","0","2023-11-22 00:39:06"
"2167","150:26:20","333:37:17","Останов","Авто","100",,"0","2023-11-22 00:39:09"
"2168","150:26:20","333:37:17","Останов","Авто","100",,"0","2023-11-22 00:39:12"
"2169","150:26:28","333:37:24","Работа","Авто","98","/NC/examples/09_02.nc","0","2023-11-22 00:39:15"
"2170","150:26:29","333:37:24","Работа","Авто","0","/NC/examples/ToZero.nc","0","2023-11-22 00:39:18"
"2171","150:26:32","333:37:27","Работа","Авто","79","/NC/examples/ToZero.nc","0","2023-11-22 00:39:21"
"2172","150:26:37","333:37:29","Работа","Авто","60","/NC/examples/09_03.nc","0","2023-11-22 00:39:24"
"2173","150:26:40","333:37:32","Работа","Авто","60","/NC/examples/09_03.nc","0","2023-11-22 00:39:27"
"2174","150:26:40","333:37:32","Работа","Авто","60","/NC/examples/09_03.nc","0","2023-11-22 00:39:30"
"2175","150:26:40","333:37:32","Работа","Авто","60","/NC/examples/09_03.nc","0","2023-11-22 00:39:33"
"2176","150:26:48","333:37:41","Работа","Авто","73","/NC/examples/09_03.nc","0","2023-11-22 00:39:36"
"2177","150:26:48","333:37:41","Работа","Авто","73","/NC/examples/09_03.nc","0","2023-11-22 00:39:39"
"2178","150:26:48","333:37:41","Работа","Авто","73","/NC/examples/09_03.nc","0","2023-11-22 00:39:42"
"2179","150:26:57","333:37:49","Работа","Авто","79","/NC/examples/09_03.nc","0","2023-11-22 00:39:45"
"2180","150:27:0","333:37:53","Работа","Авто","79","/NC/examples/09_03.nc","0","2023-11-22 00:39:48"
"2181","150:27:3","333:37:56","Работа","Авто","85","/NC/examples/09_03.nc","0","2023-11-22 00:39:51"
"2182","150:27:5","333:37:58","Работа","Авто","85","/NC/examples/09_03.nc","0","2023-11-22 00:39:54"
"2183","150:27:9","333:38:2","Работа","Авто","92","/NC/examples/09_03.nc","0","2023-11-22 00:39:57"
"2184","150:27:12","333:38:3","Работа","Авто","0","/NC/examples/ToZero.nc","0","2023-11-22 00:40:00"
"2185","150:27:16","333:38:4","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:03"
"2186","150:27:19","333:38:7","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:06"
"2187","150:27:20","333:38:9","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:09"
"2188","150:27:20","333:38:9","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:12"
"2189","150:27:20","333:38:9","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:15"
"2190","150:27:20","333:38:9","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:18"
"2191","150:27:20","333:38:9","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:21"
"2192","150:27:20","333:38:9","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:24"
"2193","150:27:20","333:38:9","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:27"
"2194","150:27:20","333:38:9","Работа","Авто","35","/NC/examples/09_04.nc","0","2023-11-22 00:40:30"
"2195","150:27:46","333:38:34","Работа","Авто","44","/NC/examples/09_04.nc","0","2023-11-22 00:40:33"
"2196","150:27:48","333:38:37","Работа","Авто","51","/NC/examples/09_04.nc","0","2023-11-22 00:40:36"
"2197","150:27:51","333:38:40","Работа","Авто","51","/NC/examples/09_04.nc","0","2023-11-22 00:40:39"
"2198","150:27:51","333:38:40","Работа","Авто","51","/NC/examples/09_04.nc","0","2023-11-22 00:40:42"
"2199","150:27:58","333:38:46","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:40:45"
"2200","150:28:0","333:38:49","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:40:48"
"2201","150:28:4","333:38:52","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:40:51"
"2202","150:28:7","333:38:55","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:40:54"
"2203","150:28:9","333:38:58","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:40:57"
"2204","150:28:12","333:39:1","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:41:00"
"2205","150:28:16","333:39:4","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:41:03"
"2206","150:28:18","333:39:6","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:41:06"
"2207","150:28:21","333:39:10","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:41:09"
"2208","150:28:25","333:39:13","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:41:12"
"2209","150:28:27","333:39:15","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:41:15"
"2210","150:28:30","333:39:19","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:41:18"
"2211","150:28:34","333:39:22","Работа","Авто","57","/NC/examples/09_04.nc","0","2023-11-22 00:41:21"
"2212","150:28:37","333:39:25","Работа","Авто","67","/NC/examples/09_04.nc","0","2023-11-22 00:41:24"
"2213","150:28:39","333:39:28","Работа","Авто","67","/NC/examples/09_04.nc","0","2023-11-22 00:41:27"
"2214","150:28:43","333:39:31","Работа","Авто","67","/NC/examples/09_04.nc","0","2023-11-22 00:41:30"
"2215","150:28:43","333:39:32","Работа","Авто","67","/NC/examples/09_04.nc","0","2023-11-22 00:41:33"
"2216","150:28:43","333:39:32","Работа","Авто","67","/NC/examples/09_04.nc","0","2023-11-22 00:41:36"
"2217","150:28:43","333:39:32","Работа","Авто","67","/NC/examples/09_04.nc","0","2023-11-22 00:41:39"
"2218","150:28:52","333:39:41","Работа","Авто","78","/NC/examples/09_04.nc","0","2023-11-22 00:41:42"
"2219","150:28:57","333:39:45","Работа","Авто","98","/NC/examples/09_04.nc","0","2023-11-22 00:41:45"
"2220","150:29:0","333:39:46","Останов","Авто","100",,"0","2023-11-22 00:41:48"
"2221","150:29:4","333:39:46","Работа","Авто","0","/NC/examples/ToZero.nc","0","2023-11-22 00:41:51"
"2222","150:29:6","333:39:47","Готов","Авто","97",,"0","2023-11-22 00:41:54"
"2223","150:29:9","333:39:50","Работа","Авто","71","/NC/examples/10_02.nc","0","2023-11-22 00:41:57"
"2224","150:29:13","333:39:53","Работа","Авто","71","/NC/examples/10_02.nc","0","2023-11-22 00:42:00"
"2225","150:29:16","333:39:56","Работа","Авто","71","/NC/examples/10_02.nc","0","2023-11-22 00:42:03"
"2226","150:29:18","333:39:59","Работа","Авто","71","/NC/examples/10_02.nc","0","2023-11-22 00:42:06"
"2227","150:29:22","333:40:2","Работа","Авто","76","/NC/examples/10_02.nc","0","2023-11-22 00:42:09"
"2228","150:29:25","333:40:5","Работа","Авто","76","/NC/examples/10_02.nc","0","2023-11-22 00:42:12"
"2229","150:29:27","333:40:7","Работа","Авто","76","/NC/examples/10_02.nc","0","2023-11-22 00:42:15"
"2230","150:29:31","333:40:10","Работа","Авто","91","/NC/examples/10_02.nc","0","2023-11-22 00:42:18"
"2231","150:29:34","333:40:14","Работа","Авто","91","/NC/examples/10_02.nc","0","2023-11-22 00:42:21"
"2232","150:29:36","333:40:15","Работа","Авто","98","/NC/examples/10_02.nc","0","2023-11-22 00:42:24"
"2233","150:29:39","333:40:17","Работа","Авто","79","/NC/examples/ToZero.nc","0","2023-11-22 00:42:27"
"2234","150:29:43","333:40:18","Работа","Авто","70","/NC/examples/10_03.nc","0","2023-11-22 00:42:30"
"2235","150:29:46","333:40:21","Работа","Авто","70","/NC/examples/10_03.nc","0","2023-11-22 00:42:33"
"2236","150:29:48","333:40:23","Работа","Авто","70","/NC/examples/10_03.nc","0","2023-11-22 00:42:36"
"2237","150:29:52","333:40:26","Работа","Авто","86","/NC/examples/10_03.nc","0","2023-11-22 00:42:39"
"2238","150:29:54","333:40:29","Работа","Авто","86","/NC/examples/10_03.nc","0","2023-11-22 00:42:42"
"2239","150:29:57","333:40:32","Работа","Авто","94","/NC/examples/10_03.nc","0","2023-11-22 00:42:45"
"2240","150:30:1","333:40:33","Работа","Авто","79","/NC/examples/ToZero.nc","0","2023-11-22 00:42:48"
"2241","150:30:4","333:40:34","Работа","Авто","60","/NC/examples/10_04.nc","0","2023-11-22 00:42:51"
"2242","150:30:6","333:40:36","Работа","Авто","60","/NC/examples/10_04.nc","0","2023-11-22 00:42:54"
"2243","150:30:10","333:40:39","Работа","Авто","60","/NC/examples/10_04.nc","0","2023-11-22 00:42:57"
"2244","150:30:13","333:40:43","Работа","Авто","70","/NC/examples/10_04.nc","0","2023-11-22 00:43:00"
"2245","150:30:15","333:40:45","Работа","Авто","70","/NC/examples/10_04.nc","0","2023-11-22 00:43:03"
"2246","150:30:18","333:40:48","Работа","Авто","84","/NC/examples/10_04.nc","0","2023-11-22 00:43:06"
"2247","150:30:22","333:40:51","Работа","Авто","84","/NC/examples/10_04.nc","0","2023-11-22 00:43:09"
"2248","150:30:23","333:40:52","Работа","Авто","84","/NC/examples/10_04.nc","0","2023-11-22 00:43:12"
"2249","150:30:27","333:40:56","Работа","Авто","91","/NC/examples/10_04.nc","0","2023-11-22 00:43:15"
"2250","150:30:31","333:40:59","Останов","Авто","100",,"0","2023-11-22 00:43:18"
"2251","150:30:34","333:41:0","Останов","Авто","100",,"0","2023-11-22 00:43:21"
"2252","150:30:36","333:41:1","Работа","Авто","78","/NC/examples/10_05.nc","0","2023-11-22 00:43:24"
"2253","150:30:40","333:41:5","Работа","Авто","78","/NC/examples/10_05.nc","0","2023-11-22 00:43:27"
"2254","150:30:43","333:41:7","Останов","Авто","100",,"0","2023-11-22 00:43:30"
"2255","150:30:45","333:41:8","Работа","Авто","97","/NC/examples/ToZero.nc","0","2023-11-22 00:43:33"
"2256","150:30:49","333:41:9","Работа","Авто","79","/NC/examples/10_06.nc","0","2023-11-22 00:43:36"
"2257","150:30:52","333:41:12","Работа","Авто","79","/NC/examples/10_06.nc","0","2023-11-22 00:43:39"
"2258","150:30:54","333:41:15","Работа","Авто","79","/NC/examples/10_06.nc","0","2023-11-22 00:43:42"
"2259","150:30:57","333:41:18","Работа","Авто","79","/NC/examples/10_06.nc","0","2023-11-22 00:43:45"
"2260","150:31:1","333:41:21","Работа","Авто","79","/NC/examples/10_06.nc","0","2023-11-22 00:43:48"
"2261","150:31:4","333:41:23","Загрузка","Авто","100","/NC/examples/ToZero.nc","0","2023-11-22 00:43:51"
"2262","150:31:6","333:41:24","Готов","Авто","100",,"0","2023-11-22 00:43:54"
"2263","150:31:10","333:41:27","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:43:57"
"2264","150:31:13","333:41:30","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:00"
"2265","150:31:15","333:41:32","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:03"
"2266","150:31:19","333:41:36","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:06"
"2267","150:31:22","333:41:39","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:09"
"2268","150:31:24","333:41:41","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:12"
"2269","150:31:28","333:41:44","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:15"
"2270","150:31:31","333:41:48","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:18"
"2271","150:31:33","333:41:50","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:21"
"2272","150:31:36","333:41:53","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:24"
"2273","150:31:40","333:41:57","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:27"
"2274","150:31:43","333:42:0","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:30"
"2275","150:31:45","333:42:2","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:33"
"2276","150:31:49","333:42:6","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:36"
"2277","150:31:52","333:42:9","Работа","Авто","72","/NC/examples/10_08.nc","0","2023-11-22 00:44:39"
"2278","150:31:54","333:42:11","Останов","Авто","100",,"0","2023-11-22 00:44:42"
"2279","150:31:58","333:42:13","Работа","Авто","97","/NC/examples/ToZero.nc","0","2023-11-22 00:44:45"
"2280","150:32:1","333:42:14","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:44:48"
"2281","150:32:3","333:42:17","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:44:51"
"2282","150:32:7","333:42:20","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:44:54"
"2283","150:32:10","333:42:23","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:44:57"
"2284","150:32:12","333:42:25","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:00"
"2285","150:32:15","333:42:29","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:03"
"2286","150:32:19","333:42:32","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:06"
"2287","150:32:22","333:42:35","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:09"
"2288","150:32:24","333:42:38","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:12"
"2289","150:32:28","333:42:41","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:15"
"2290","150:32:31","333:42:44","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:18"
"2291","150:32:33","333:42:47","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:21"
"2292","150:32:37","333:42:50","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:24"
"2293","150:32:40","333:42:53","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:27"
"2294","150:32:42","333:42:56","Работа","Авто","72","/NC/examples/10_09.nc","0","2023-11-22 00:45:30"
"2295","150:32:45","333:42:58","Останов","Авто","100",,"0","2023-11-22 00:45:33"
"2296","150:32:49","333:43:0","Работа","Авто","97",,"0","2023-11-22 00:45:36"
"2297","150:32:51","333:43:0","Работа","Авто","67","/NC/examples/10_10.nc","0","2023-11-22 00:45:39"
"2298","150:32:54","333:43:4","Работа","Авто","71","/NC/examples/10_10.nc","0","2023-11-22 00:45:42"
"2299","150:32:58","333:43:7","Работа","Авто","71","/NC/examples/10_10.nc","0","2023-11-22 00:45:45"
"2300","150:33:1","333:43:9","Работа","Авто","71","/NC/examples/10_10.nc","0","2023-11-22 00:45:48"
"2301","150:33:3","333:43:11","Работа","Авто","71","/NC/examples/10_10.nc","0","2023-11-22 00:45:51"
"2302","150:33:7","333:43:14","Работа","Авто","71","/NC/examples/10_10.nc","0","2023-11-22 00:45:54"
"2303","150:33:10","333:43:17","Работа","Авто","71","/NC/examples/10_10.nc","0","2023-11-22 00:45:57"
"2304","150:33:12","333:43:19","Работа","Авто","71","/NC/examples/10_10.nc","0","2023-11-22 00:46:00"
"2305","150:33:16","333:43:22","Работа","Авто","98","/NC/examples/10_10.nc","0","2023-11-22 00:46:03"
"2306","150:33:16","333:43:22","Останов","Авто","100",,"0","2023-11-22 00:46:06"
"2307","150:33:20","333:43:23","Останов","Авто","100",,"0","2023-11-22 00:46:09"
"2308","150:33:25","333:43:27","Работа","Авто","71","/NC/examples/10_11.nc","0","2023-11-22 00:46:12"
"2309","150:33:28","333:43:29","Работа","Авто","71","/NC/examples/10_11.nc","0","2023-11-22 00:46:15"
"2310","150:33:30","333:43:31","Работа","Авто","71","/NC/examples/10_11.nc","0","2023-11-22 00:46:18"
"2311","150:33:34","333:43:34","Работа","Авто","71","/NC/examples/10_11.nc","0","2023-11-22 00:46:21"
"2312","150:33:37","333:43:37","Работа","Авто","71","/NC/examples/10_11.nc","0","2023-11-22 00:46:24"
"2313","150:33:40","333:43:40","Работа","Авто","71","/NC/examples/10_11.nc","0","2023-11-22 00:46:27"
"2314","150:33:42","333:43:42","Работа","Авто","71","/NC/examples/10_11.nc","0","2023-11-22 00:46:30"
"2315","150:33:45","333:43:43","Останов","Авто","100",,"0","2023-11-22 00:46:33"
"2316","150:33:49","333:43:45","Останов","Авто","100",,"0","2023-11-22 00:46:36"
"2317","150:33:51","333:43:46","Работа","Авто","61","/NC/examples/10_12.nc","0","2023-11-22 00:46:39"
"2318","150:33:55","333:43:49","Работа","Авто","92","/NC/examples/10_12.nc","0","2023-11-22 00:46:42"
"2319","150:33:58","333:43:53","Работа","Авто","92","/NC/examples/10_12.nc","0","2023-11-22 00:46:45"
"2320","150:34:0","333:43:55","Работа","Авто","92","/NC/examples/10_12.nc","0","2023-11-22 00:46:48"
"2321","150:34:4","333:43:58","Работа","Авто","92","/NC/examples/10_12.nc","0","2023-11-22 00:46:51"
"2322","150:34:7","333:44:2","Работа","Авто","92","/NC/examples/10_12.nc","0","2023-11-22 00:46:54"
"2323","150:34:9","333:44:4","Работа","Авто","92","/NC/examples/10_12.nc","0","2023-11-22 00:46:57"
"2324","150:34:12","333:44:7","Работа","Авто","92","/NC/examples/10_12.nc","0","2023-11-22 00:47:00"
