"id","core_cur_work_time","ch_tot_work_time","ch_status","ch_mode","progr_progress","prog","has_error","timestamp"
"1432","149:46:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:16"
"1433","149:46:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:19"
"1434","149:46:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:22"
"1435","149:46:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:25"
"1436","149:46:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:28"
"1437","149:47:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:31"
"1438","149:47:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:34"
"1439","149:47:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:37"
"1440","149:47:11","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:40"
"1441","149:47:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:43"
"1442","149:47:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:46"
"1443","149:47:20","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:49"
"1444","149:47:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:52"
"1445","149:47:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:55"
"1446","149:47:29","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:01:58"
"1447","149:47:32","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:01"
"1448","149:47:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:04"
"1449","149:47:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:07"
"1450","149:47:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:10"
"1451","149:47:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:13"
"1452","149:47:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:16"
"1453","149:47:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:19"
"1454","149:47:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:22"
"1455","149:47:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:25"
"1456","149:47:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:28"
"1457","149:48:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:31"
"1458","149:48:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:34"
"1459","149:48:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:37"
"1460","149:48:11","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:40"
"1461","149:48:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:43"
"1462","149:48:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:46"
"1463","149:48:20","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:49"
"1464","149:48:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:52"
"1465","149:48:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:55"
"1466","149:48:29","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:02:58"
"1467","149:48:33","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:01"
"1468","149:48:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:04"
"1469","149:48:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:07"
"1470","149:48:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:10"
"1471","149:48:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:13"
"1472","149:48:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:16"
"1473","149:48:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:19"
"1474","149:48:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:22"
"1475","149:48:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:25"
"1476","149:48:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:28"
"1477","149:49:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:31"
"1478","149:49:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:34"
"1479","149:49:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:37"
"1480","149:49:12","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:40"
"1481","149:49:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:43"
"1482","149:49:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:46"
"1483","149:49:21","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:49"
"1484","149:49:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:52"
"1485","149:49:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:55"
"1486","149:49:29","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:03:58"
"1487","149:49:32","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:01"
"1488","149:49:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:04"
"1489","149:49:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:07"
"1490","149:49:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:10"
"1491","149:49:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:13"
"1492","149:49:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:16"
"1493","149:49:51","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:19"
"1494","149:49:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:22"
"1495","149:49:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:25"
"1496","149:50:0","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:28"
"1497","149:50:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:31"
"1498","149:50:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:34"
"1499","149:50:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:37"
"1500","149:50:11","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:40"
"1501","149:50:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:43"
"1502","149:50:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:46"
"1503","149:50:20","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:49"
"1504","149:50:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:52"
"1505","149:50:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:55"
"1506","149:50:30","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:04:58"
"1507","149:50:32","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:01"
"1508","149:50:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:04"
"1509","149:50:39","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:07"
"1510","149:50:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:10"
"1511","149:50:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:13"
"1512","149:50:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:16"
"1513","149:50:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:19"
"1514","149:50:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:22"
"1515","149:50:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:25"
"1516","149:50:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:28"
"1517","149:51:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:31"
"1518","149:51:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:34"
"1519","149:51:9","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:37"
"1520","149:51:11","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:40"
"1521","149:51:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:43"
"1522","149:51:18","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:46"
"1523","149:51:20","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:49"
"1524","149:51:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:52"
"1525","149:51:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:55"
"1526","149:51:29","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:05:58"
"1527","149:51:32","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:01"
"1528","149:51:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:04"
"1529","149:51:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:07"
"1530","149:51:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:10"
"1531","149:51:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:13"
"1532","149:51:48","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:16"
"1533","149:51:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:19"
"1534","149:51:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:22"
"1535","149:51:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:25"
"1536","149:51:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:28"
"1537","149:52:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:31"
"1538","149:52:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:34"
"1539","149:52:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:37"
"1540","149:52:11","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:40"
"1541","149:52:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:43"
"1542","149:52:18","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:46"
"1543","149:52:20","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:49"
"1544","149:52:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:52"
"1545","149:52:27","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:55"
"1546","149:52:29","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:06:58"
"1547","149:52:32","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:01"
"1548","149:52:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:04"
"1549","149:52:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:07"
"1550","149:52:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:10"
"1551","149:52:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:13"
"1552","149:52:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:16"
"1553","149:52:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:19"
"1554","149:52:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:22"
"1555","149:52:57","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:25"
"1556","149:52:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:28"
"1557","149:53:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:31"
"1558","149:53:6","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:34"
"1559","149:53:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:37"
"1560","149:53:11","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:40"
"1561","149:53:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:43"
"1562","149:53:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:46"
"1563","149:53:20","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:49"
"1564","149:53:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:52"
"1565","149:53:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:55"
"1566","149:53:29","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:07:58"
"1567","149:53:32","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:01"
"1568","149:53:36","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:04"
"1569","149:53:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:07"
"1570","149:53:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:10"
"1571","149:53:45","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:13"
"1572","149:53:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:16"
"1573","149:53:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:19"
"1574","149:53:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:22"
"1575","149:53:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:25"
"1576","149:53:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:28"
"1577","149:54:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:31"
"1578","149:54:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:34"
"1579","149:54:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:37"
"1580","149:54:11","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:40"
"1581","149:54:15","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:43"
"1582","149:54:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:46"
"1583","149:54:20","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:49"
"1584","149:54:24","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:52"
"1585","149:54:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:55"
"1586","149:54:29","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:08:58"
"1587","149:54:33","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:01"
"1588","149:54:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:04"
"1589","149:54:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:07"
"1590","149:54:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:10"
"1591","149:54:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:13"
"1592","149:54:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:16"
"1593","149:54:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:19"
"1594","149:54:54","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:22"
"1595","149:54:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:25"
"1596","149:54:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:28"
"1597","149:55:3","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:31"
"1598","149:55:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:34"
"1599","149:55:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:37"
"1600","149:55:12","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:40"
"1601","149:55:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:43"
"1602","149:55:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:46"
"1603","149:55:20","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:49"
"1604","149:55:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:52"
"1605","149:55:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:55"
"1606","149:55:29","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:09:58"
"1607","149:55:33","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:01"
"1608","149:55:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:04"
"1609","149:55:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:07"
"1610","149:55:42","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:10"
"1611","149:55:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:13"
"1612","149:55:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:16"
"1613","149:55:51","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:19"
"1614","149:55:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:22"
"1615","149:55:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:25"
"1616","149:55:59","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:28"
"1617","149:56:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:31"
"1618","149:56:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:34"
"1619","149:56:8","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:37"
"1620","149:56:12","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:40"
"1621","149:56:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:43"
"1622","149:56:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:46"
"1623","149:56:21","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:49"
"1624","149:56:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:52"
"1625","149:56:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:55"
"1626","149:56:30","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:10:58"
"1627","149:56:32","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:01"
"1628","149:56:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:04"
"1629","149:56:38","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:07"
"1630","149:56:42","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:10"
"1631","149:56:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:13"
"1632","149:56:47","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:16"
"1633","149:56:51","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:19"
"1634","149:56:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:22"
"1635","149:56:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:25"
"1636","149:57:0","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:28"
"1637","149:57:2","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:31"
"1638","149:57:5","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:34"
"1639","149:57:9","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:37"
"1640","149:57:11","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:40"
"1641","149:57:14","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:43"
"1642","149:57:17","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:46"
"1643","149:57:21","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:49"
"1644","149:57:23","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:52"
"1645","149:57:26","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:55"
"1646","149:57:30","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:11:58"
"1647","149:57:32","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:01"
"1648","149:57:35","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:04"
"1649","149:57:39","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:07"
"1650","149:57:41","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:10"
"1651","149:57:44","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:13"
"1652","149:57:48","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:16"
"1653","149:57:50","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:19"
"1654","149:57:53","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:22"
"1655","149:57:56","173:50:6","Ошибка","Стр. ввода","0","/NC/.~mdi/ch1","0","2023-11-22 00:12:25"
